name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Perth,1/1/2022,26.4,17.8,22.2,26.4,17.8,22.2,12.4,54.6,0,0,0,,0,0,,24.2,177.7,1010.4,1.7,14.8,352.5,30.4,10,,2022-01-01T05:14:04,2022-01-01T19:25:48,0.94,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/2/2022,30.4,17.2,23.8,29.6,17.2,23.6,11.6,47.5,0,0,0,,0,0,,21.9,154.7,1010.9,11,14.8,354.1,30.6,10,,2022-01-02T05:14:48,2022-01-02T19:26:00,0.98,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/3/2022,30.6,17.3,24.3,30.2,17.3,24.3,14.8,56.7,0,0,0,,0,0,,21.3,197,1010.8,13.7,14.8,345.5,29.9,10,,2022-01-03T05:15:33,2022-01-03T19:26:10,0,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/4/2022,33.8,18.8,26.6,32.5,18.8,26.1,13,45.6,0,0,0,,0,0,,20.3,127.9,1013.8,21.9,15,346.2,30.1,10,,2022-01-04T05:16:19,2022-01-04T19:26:18,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/5/2022,33,18.7,25.1,32.4,18.7,25,14.7,54.4,0,0,0,,0,0,,20,145.8,1012.8,0,14.6,363.6,31.6,10,,2022-01-05T05:17:05,2022-01-05T19:26:24,0.08,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/6/2022,32.5,19.2,26.6,32.4,19.2,26.6,16.6,57.2,0,0,0,,0,0,,22.1,207.2,1010.8,0.1,14.5,346.6,30,10,,2022-01-06T05:17:53,2022-01-06T19:26:29,0.11,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/7/2022,36.1,21,28.1,35.1,21,27.8,13.5,42.5,0,0,0,,0,0,,20.2,140.2,1011.4,4.8,14.8,345.8,30,10,,2022-01-07T05:18:41,2022-01-07T19:26:32,0.14,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/8/2022,30,20.2,25,29,20.2,24.9,13.3,49.3,0,0,0,,0,0,,30.2,197.1,1008.7,6.9,14.3,343.2,29.7,10,,2022-01-08T05:19:31,2022-01-08T19:26:34,0.18,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/9/2022,24.9,16.2,20.4,24.9,16.2,20.4,10.5,54.1,0,0,0,,0,0,,26.2,195,1015,18.8,14.4,333.1,28.9,10,,2022-01-09T05:20:21,2022-01-09T19:26:33,0.21,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,94614099999,94608099999"
Perth,1/10/2022,27.7,16.1,21.9,26.7,16.1,21.9,8.4,43.1,0,0,0,,0,0,34.6,17.5,128.7,1017.3,44.3,14.8,305.1,26.5,10,10,2022-01-10T05:21:12,2022-01-10T19:26:31,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/11/2022,33.5,17.3,25.6,31.9,17.3,25,10.7,41.4,0,0,0,,0,0,51.8,18.4,134.5,1014.6,59.3,14.8,338.6,29.5,10,10,2022-01-11T05:22:03,2022-01-11T19:26:27,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/12/2022,32,19.5,24.7,31,19.5,24.4,14.2,55.2,0,0,0,,0,0,32.8,20.7,237.6,1011.9,14.7,14.5,338.7,29.4,10,10,2022-01-12T05:22:55,2022-01-12T19:26:21,0.31,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/13/2022,26.4,20.8,22.9,26.4,20.8,22.9,17.3,71.4,0,0,0,,0,0,49.7,20.3,219.1,1013.9,26.2,12.4,293.6,25.3,10,10,2022-01-13T05:23:48,2022-01-13T19:26:13,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/14/2022,28.2,18.7,23,28.5,18.7,23,15.8,65.1,0,0,0,,0,0,41.4,24.6,203.6,1012.2,3.1,14,342.6,29.7,10,10,2022-01-14T05:24:41,2022-01-14T19:26:04,0.37,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94612099999,94602099999,94614099999,94608099999"
Perth,1/15/2022,26.4,17.3,21.8,26.4,17.3,21.8,13.3,59.3,0,0,0,,0,0,41.8,26.3,199.8,1009.8,1.9,14.8,339.4,29.4,10,10,2022-01-15T05:25:35,2022-01-15T19:25:53,0.41,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/16/2022,27.6,17.2,22.5,27.7,17.2,22.5,13.5,58.1,0,0,0,,0,0,50,27.6,190.2,1009.1,2.4,14.6,343.5,29.8,10,10,2022-01-16T05:26:29,2022-01-16T19:25:40,0.44,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/17/2022,30.1,16.2,23.5,29.4,16.2,23.4,12.8,52.5,0,0,0,,0,0,49.7,19.4,149.3,1010,2.1,14.8,334.4,29,10,10,2022-01-17T05:27:24,2022-01-17T19:25:25,0.47,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/18/2022,39.1,22.1,31.1,38.1,22.1,30.6,13.3,36,0,0,0,,0,0,58.7,22.5,106.3,1009.2,11.3,14.8,331.6,28.9,10,10,2022-01-18T05:28:19,2022-01-18T19:25:09,0.5,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/19/2022,40.6,27.5,33.5,38.4,27.7,31.8,9,23.3,0,0,0,,0,0,53.3,19.5,83.9,1010.1,2.1,15,337,29.3,10,10,2022-01-19T05:29:14,2022-01-19T19:24:51,0.54,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/20/2022,38.8,23,31.1,36.3,23,29.7,8.3,26.6,0,0,0,,0,0,38.9,30.5,189.5,1011.8,3.3,14.5,337.7,29.5,10,10,2022-01-20T05:30:10,2022-01-20T19:24:31,0.58,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,YPEA,94614099999,94608099999"
Perth,1/21/2022,39.6,23.1,31.7,37.5,23.1,30.2,7.1,23.5,0,0,0,,0,0,39.6,21,144.6,1012.7,0.9,14.4,337.1,29.3,10,10,2022-01-21T05:31:06,2022-01-21T19:24:09,0.61,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,94612099999,YPJT,95610099999,94602099999,94614099999,94608099999"
Perth,1/22/2022,39,23.8,31.1,37,23.8,30,9.4,27.7,0,0,0,,0,0,46.4,22.2,159.9,1011.7,6.5,14.8,334.9,28.9,10,10,2022-01-22T05:32:02,2022-01-22T19:23:46,0.65,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/23/2022,37.8,22,28.5,36.6,22,28.1,13.5,42.8,0,0,0,,0,0,57.6,26.4,202.5,1009.9,2.1,14.5,334.1,28.7,10,10,2022-01-23T05:32:58,2022-01-23T19:23:21,0.68,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/24/2022,30.4,20.4,25,28.9,20.4,24.6,11,43.4,0,0,0,,0,0,48.2,24.1,150.5,1010.6,2.5,14.6,342.3,30,10,10,2022-01-24T05:33:54,2022-01-24T19:22:54,0.72,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/25/2022,28.5,16.2,22.7,27.8,16.2,22.6,11.2,49.7,0,0,0,,0,0,41,20.5,143.2,1009.6,17.5,14.8,226,19.8,7,10,2022-01-25T05:34:51,2022-01-25T19:22:26,0.75,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/26/2022,27.1,17.3,22.5,27.1,17.3,22.5,13.4,57.6,0,0,0,,0,0,43.2,23.5,173.5,1007.4,1,14.8,333.6,28.7,10,10,2022-01-26T05:35:47,2022-01-26T19:21:56,0.79,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/27/2022,28.5,18.6,23.5,28,18.6,23.6,14.1,56.2,0,0,0,,0,0,38.9,25.3,167.1,1008.6,15.4,14.8,333,28.9,10,10,2022-01-27T05:36:44,2022-01-27T19:21:25,0.82,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/28/2022,32.4,16.6,24.8,31.7,16.6,24.6,12.5,48.1,0,0,0,,0,0,46.8,18,139.8,1011.1,0,14.8,335.4,29,10,10,2022-01-28T05:37:40,2022-01-28T19:20:52,0.86,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/29/2022,38.1,22.2,29.3,37.7,22.2,29.1,13.5,39.5,0,0,0,,0,0,54,20.3,137.8,1008.5,5.6,14.5,323.5,28,10,10,2022-01-29T05:38:37,2022-01-29T19:20:17,0.89,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/30/2022,32.5,20.8,26.6,33.2,20.8,26.8,17.4,59.3,0,0,0,,0,0,55.1,21.3,216.7,1007.6,7.2,14.8,327.2,28.2,10,10,2022-01-30T05:39:33,2022-01-30T19:19:41,0.93,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,1/31/2022,30.6,19.2,24.3,29.4,19.2,24,11.9,47.7,0,0,0,,0,0,47.9,22,127.1,1010.7,24.2,14.8,332.3,28.6,10,10,2022-01-31T05:40:30,2022-01-31T19:19:03,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/1/2022,30,16.8,23.1,28.3,16.8,22.6,7,38.4,0,0,0,,0,0,55.1,23.4,108.8,1011.8,16.7,14.6,330.1,28.4,10,10,2022-02-01T05:41:26,2022-02-01T19:18:24,0,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/2/2022,33.6,17.4,25.6,31.4,17.4,24.7,7.1,33.9,0,0,0,,0,0,62.3,24.9,89.1,1011,37.6,14.8,325.2,28.2,10,10,2022-02-02T05:42:22,2022-02-02T19:17:43,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/3/2022,38.4,24.1,30.9,35.6,24.1,29.5,5.8,21.9,0,0,0,,0,0,63.7,24.4,50.7,1008.9,10,14.4,326.8,28.3,10,10,2022-02-03T05:43:18,2022-02-03T19:17:01,0.06,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,94614099999,94608099999"
Perth,2/4/2022,38.4,23.2,31.1,36,23.2,29.6,6.5,22.9,0,0,0,,0,0,46.4,19.2,32.9,1008,11.5,14.8,325.3,28.2,10,10,2022-02-04T05:44:13,2022-02-04T19:16:17,0.09,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/5/2022,40.9,19.4,29,37.6,19.4,27.9,10,38,0.002,100,4.17,rain,0,0,30.2,19.5,264.1,1006.5,0.5,14.8,324.6,28.3,10,10,2022-02-05T05:45:09,2022-02-05T19:15:32,0.13,Rain,Clear conditions throughout the day with morning rain.,rain,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/6/2022,27.3,17.7,22.1,28.1,17.7,22.2,16.5,71.2,0.827,100,8.33,rain,0,0,50,43.9,251.7,1003.2,54.5,13.2,198.1,17.3,8,10,2022-02-06T05:46:04,2022-02-06T19:14:46,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,YPEA,94614099999,94608099999"
Perth,2/7/2022,23.5,17.7,20.2,23.5,17.7,20.2,10,52.3,0.166,100,4.17,rain,0,0,46.8,24.9,223.4,1010.2,30.2,14.3,260.7,22.5,9,10,2022-02-07T05:46:59,2022-02-07T19:13:58,0.19,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,YPEA,94614099999,94608099999"
Perth,2/8/2022,25.9,12.7,20.1,25.9,12.7,20.1,11.9,61,0,0,0,,0,0,31.7,22.7,192.6,1013.9,17,14.8,278.6,24,10,10,2022-02-08T05:47:53,2022-02-08T19:13:09,0.25,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/9/2022,28.3,16.9,21.9,27.8,16.9,21.9,14.4,64.5,0,0,0,,0,0,33.5,23.7,190.8,1012.8,2.1,14.7,320.3,27.9,10,10,2022-02-09T05:48:48,2022-02-09T19:12:19,0.26,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,94614099999,94608099999"
Perth,2/10/2022,36.3,18,26,34.4,18,25.6,13,48.4,0,0,0,,0,0,42.8,20.6,147.8,1008.7,1.8,14.8,321,27.7,10,10,2022-02-10T05:49:42,2022-02-10T19:11:28,0.29,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/11/2022,32.2,19.2,24.8,32.6,19.2,25.2,18.2,68.9,0,0,0,,0,0,28.1,16.5,246.3,1008.2,12.6,13.5,316.4,27.2,10,10,2022-02-11T05:50:35,2022-02-11T19:10:35,0.32,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/12/2022,27.4,19.9,23.1,27.9,19.9,23.2,16.1,65.8,0,0,0,,0,0,39.6,23.8,203.5,1012,30.1,14.7,315,27.1,10,10,2022-02-12T05:51:29,2022-02-12T19:09:41,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/13/2022,32.1,18.8,24.9,31.8,18.8,25,15.1,55.6,0,0,0,,0,0,36.4,19.2,125.9,1013.6,0.4,13.9,314,27.2,10,10,2022-02-13T05:52:22,2022-02-13T19:08:46,0.39,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/14/2022,36,22.2,28.6,37.9,22.2,29.4,17,50.6,0.009,100,4.17,rain,0,0,34.9,21.5,117,1014.6,13.6,14.5,292.2,25.1,10,10,2022-02-14T05:53:14,2022-02-14T19:07:49,0.42,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/15/2022,36,22.1,28.7,36.1,22.1,29.1,17.3,51.8,0,0,0,,0,0,36.7,17.1,111.7,1017.8,3.4,14.6,309.4,26.7,10,10,2022-02-15T05:54:07,2022-02-15T19:06:52,0.45,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/16/2022,37.4,24.2,30.4,37.3,24.2,30.1,15.1,41.4,0,0,0,,0,0,49.3,23.6,172.7,1016,1.3,14.7,311.7,26.9,10,10,2022-02-16T05:54:58,2022-02-16T19:05:53,0.48,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94612099999,94602099999,94614099999,94608099999"
Perth,2/17/2022,36.1,19.7,28.4,35.1,19.7,27.7,11.4,37.9,0,0,0,,0,0,48.2,19.3,104.2,1016.8,0,14.4,315.1,27.2,10,10,2022-02-17T05:55:50,2022-02-17T19:04:54,0.5,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,94614099999,94608099999"
Perth,2/18/2022,37.2,20.8,29.2,34.9,20.8,28.3,10.4,33.4,0,0,0,,0,0,47.5,19.8,107.7,1016.9,2.2,14.8,317.7,27.3,10,10,2022-02-18T05:56:41,2022-02-18T19:03:53,0.55,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/19/2022,36.4,18.7,27.8,34,18.7,27.1,11.2,39,0,0,0,,0,0,40.7,19.2,213.9,1015.4,22.4,14.8,316,27.3,10,10,2022-02-19T05:57:32,2022-02-19T19:02:52,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/20/2022,34.2,21.2,28,33.4,21.2,27.4,10.6,34.7,0,0,0,,0,0,46.1,16.4,133.1,1014.1,62.3,14.8,305.5,26.3,10,10,2022-02-20T05:58:22,2022-02-20T19:01:49,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/21/2022,31.6,18.7,24.8,31.4,18.7,24.7,13.6,50.9,0,0,0,,0,0,46.8,19.4,135.5,1011,23.3,14.8,302.5,26.3,10,10,2022-02-21T05:59:12,2022-02-21T19:00:46,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/22/2022,32.6,19,25.2,31.8,19,25,15.8,59.4,0,0,0,,0,0,49.7,22,204.8,1009.1,2.3,14.6,302.7,26.2,10,10,2022-02-22T06:00:02,2022-02-22T18:59:42,0.69,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/23/2022,32.8,20.5,25.8,31.7,20.5,25.5,14.7,53.1,0,0,0,,0,0,44.3,22.5,137.4,1011.9,37.9,14.8,304.3,26.3,10,10,2022-02-23T06:00:51,2022-02-23T18:58:36,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/24/2022,33.4,18.8,24.9,32.3,18.8,24.8,14.7,55.8,0,0,0,,0,0,42.1,18.5,140.2,1012.1,30.6,14.8,295,25.7,10,10,2022-02-24T06:01:40,2022-02-24T18:57:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/25/2022,30.2,19,24.5,30.4,19,24.6,16.7,63.2,0,0,0,,0,0,38.5,16.6,216.6,1009.5,39,14.2,296.1,25.7,10,10,2022-02-25T06:02:28,2022-02-25T18:56:24,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/26/2022,31.2,19.9,25.3,31.2,19.9,25.4,16.2,59.1,0.568,100,4.17,rain,0,0,50,22.2,168.4,1009.6,3.1,13.9,280.5,24.4,10,10,2022-02-26T06:03:16,2022-02-26T18:55:16,0.84,Rain,Clear conditions throughout the day with early morning rain.,rain,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/27/2022,32.3,19.1,25.7,31.6,19.1,25.5,14.3,51.3,0,0,0,,0,0,46.1,20.8,131.1,1009.6,5.5,15,291.9,25.2,9,10,2022-02-27T06:04:04,2022-02-27T18:54:08,0.87,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,2/28/2022,32,20.3,24.8,31.8,20.3,24.8,16.3,60.8,0,0,0,,0,0,39.2,20,219.5,1005.9,41.1,14,288,25.2,10,10,2022-02-28T06:04:51,2022-02-28T18:52:59,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/1/2022,25.7,20.7,22.8,25.7,20.7,22.8,17.3,71.1,0.186,100,8.33,rain,0,0,36.4,25.4,227.6,1008.3,80.8,13.4,166,13.6,6,10,2022-03-01T06:05:38,2022-03-01T18:51:49,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/2/2022,22.5,16.3,18.7,22.5,16.3,18.7,11.5,65,1.153,100,8.33,rain,0,0,40.3,23.3,189.6,1013.2,42.4,13.7,188.8,15,7,10,2022-03-02T06:06:25,2022-03-02T18:50:39,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/3/2022,24.6,10.9,18.4,24.6,10.9,18.4,8.9,55.7,0,0,0,,0,0,44.6,24.1,170.4,1018.5,0.8,14.8,327.2,25.7,10,10,2022-03-03T06:07:11,2022-03-03T18:49:28,0,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/4/2022,27,14.9,20.9,26.5,14.9,20.9,9.4,49,0,0,0,,0,0,47.2,19.9,131.3,1020.2,0,14.8,318.7,25.1,10,10,2022-03-04T06:07:57,2022-03-04T18:48:16,0.05,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/5/2022,30.7,17.6,23.8,29.3,17.6,23.5,12.3,50.5,0,0,0,,0,0,43.6,16.5,118,1018.5,19.4,14.8,309.2,24.5,9,10,2022-03-05T06:08:42,2022-03-05T18:47:04,0.08,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/6/2022,32.6,19.8,25.6,31.4,19.8,25.3,12.9,47.3,0,0,0,,0,0,45,20.3,135.3,1017.4,2.7,14.8,305.7,24.1,9,10,2022-03-06T06:09:27,2022-03-06T18:45:51,0.11,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/7/2022,33.1,20.5,26.8,31.9,20.5,26.4,12.3,42.6,0,0,0,,0,0,48.2,27.3,106.9,1018.2,23.5,14.4,306.1,25.3,9,10,2022-03-07T06:10:12,2022-03-07T18:44:38,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,94614099999,94608099999"
Perth,3/8/2022,32.2,18.7,25.1,30.8,18.7,24.8,12.7,47.9,0,0,0,,0,0,54.4,20.3,99.1,1017.2,18.9,14.8,294.7,25.5,9,10,2022-03-08T06:10:57,2022-03-08T18:43:25,0.17,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/9/2022,34.1,21,27.4,32.3,21,26.7,9.8,34.4,0,0,0,,0,0,38.5,17,130.6,1015,55,14.4,282.8,24.5,9,10,2022-03-09T06:11:41,2022-03-09T18:42:11,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,94614099999,94608099999"
Perth,3/10/2022,36.9,20.9,28.2,34.8,20.9,27.4,9,32.2,0,0,0,,0,0,35.3,19.6,105.7,1012.1,77.4,14.8,270.5,23.4,9,10,2022-03-10T06:12:25,2022-03-10T18:40:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/11/2022,36.9,23,28.8,35,23,28,9.5,31.1,0.016,100,4.17,rain,0,0,34.2,19.1,55.9,1008.7,69.9,14.5,198,17.1,9,10,2022-03-11T06:13:08,2022-03-11T18:39:41,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/12/2022,27.4,21.1,24.4,28.4,21.1,24.5,18,68.9,0,0,0,rain,0,0,27.4,15.3,297.9,1008.1,47.1,14,282.3,24.4,9,10,2022-03-12T06:13:52,2022-03-12T18:38:26,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/13/2022,27.1,20.8,23.9,27.5,20.8,24,17,65.9,0,0,0,,0,0,15.1,13.1,262.3,1011.8,70.1,14.2,144.5,12.6,5,10,2022-03-13T06:14:35,2022-03-13T18:37:11,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/14/2022,27.5,17.6,22.6,28.2,17.6,22.7,17.6,75.3,0,0,0,rain,0,0,20.5,19.6,254.4,1012.6,18.1,14.3,271.8,23.7,9,10,2022-03-14T06:15:18,2022-03-14T18:35:55,0.37,Clear,Clear conditions throughout the day.,clear-day,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
Perth,3/15/2022,25.6,20,22.5,25.6,20,22.5,17.9,75.9,0.134,100,4.17,rain,0,0,25.2,19,246.8,1012.2,75.4,13.2,119.5,10.3,4,10,2022-03-15T06:16:00,2022-03-15T18:34:39,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"F4023,94610099999,94609099999,YPPH,95610099999,94612099999,YPJT,94602099999,94614099999,94608099999"
Perth,3/16/2022,26.1,18.7,22.3,26.1,18.7,22.3,16,68.1,0.024,100,8.33,rain,0,0,27,19.4,261.7,1014.5,71.2,14.8,174.5,15,8,10,2022-03-16T06:16:43,2022-03-16T18:33:23,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F4023,94610099999,94609099999,95610099999,94602099999,94614099999,94608099999"
